number,street,unit,city,postcode,lon,lat
3031,TELEGRAPH AVE,246,BERKELEY,94705,-122.2593133,37.8549464
3031,TELEGRAPH AVE,234,BERKELEY,94705,-122.2593133,37.8549464
3031,TELEGRAPH AVE,230,BERKELEY,94705,-122.2593133,37.8549464
3031,TELEGRAPH AVE,143,BERKELEY,94705,-122.2593133,37.8549464
3031,TELEGRAPH AVE,245,BERKELEY,94705,-122.2593133,37.8549464
3031,TELEGRAPH AVE,241,BERKELEY,94705,-122.2593133,37.8549464
3031,TELEGRAPH AVE,235,BERKELEY,94705,-122.2593133,37.8549464
3031,TELEGRAPH AVE,130,BERKELEY,94705,-122.2593133,37.8549464
3031,TELEGRAPH AVE,136,BERKELEY,94705,-122.2593133,37.8549464
3031,TELEGRAPH AVE,106,BERKELEY,94705,-122.2593133,37.8549464
3031,TELEGRAPH AVE,108,BERKELEY,94705,-122.2593133,37.8549464
3031,TELEGRAPH AVE,212,BERKELEY,94705,-122.2593133,37.8549464
3031,TELEGRAPH AVE,202,BERKELEY,94705,-122.2593133,37.8549464
3031,TELEGRAPH AVE,131,BERKELEY,94705,-122.2593133,37.8549464
3031,TELEGRAPH AVE,133,BERKELEY,94705,-122.2593133,37.8549464
3029,REGENT ST,,BERKELEY,94705,-122.2561515,37.8545522
3021,DANA ST,,BERKELEY,94705,-122.2582926,37.8545142
3028,REGENT ST,,BERKELEY,94705,-122.2567132,37.8544914
3033,REGENT ST,,BERKELEY,94705,-122.2561274,37.8544273
3032,BATEMAN ST,,BERKELEY,94705,-122.2558992,37.8544574
2426,WEBSTER ST,,BERKELEY,94705,-122.2584132,37.8552176
3045,TELEGRAPH AVE,,BERKELEY,94705,-122.2596212,37.8546408
3000,DANA ST,,BERKELEY,94705,-122.2589324,37.8551519
2430,WEBSTER ST,,BERKELEY,94705,-122.2582667,37.8551848
2465,PRINCE ST,,BERKELEY,94705,-122.2570345,37.8541363
2475,PRINCE ST,,BERKELEY,94705,-122.2567544,37.8541731
,TELEGRAPH AVE,,BERKELEY,94705,-122.2593133,37.8549464
2510,WEBSTER ST,,BERKELEY,94705,-122.2559966,37.8554224
3025,DANA ST,,BERKELEY,94705,-122.2582675,37.854391
2453,PRINCE ST,,BERKELEY,94705,-122.2576058,37.8540664
2443,PRINCE ST,,BERKELEY,94705,-122.2580564,37.8540068
3009,DANA ST,,BERKELEY,94705,-122.2583865,37.8549859
3020,BATEMAN ST,,BERKELEY,94705,-122.2559281,37.8549921
2415,DOWLING PL,,BERKELEY,94705,-122.2591897,37.8546955
3011,REGENT ST,,BERKELEY,94705,-122.2562598,37.8552002
2500,WEBSTER ST,,BERKELEY,94705,-122.2563539,37.8553966
3030,BATEMAN ST,,BERKELEY,94705,-122.2559152,37.8545825
,COLBY ST,,BERKELEY,94705,-122.2570614,37.8545365
3032,COLBY ST,,BERKELEY,94705,-122.2577758,37.8542194
3036,REGENT ST,,BERKELEY,94705,-122.2565557,37.8541981
3001,DANA ST,,BERKELEY,94705,-122.2585704,37.855207
2463,PRINCE ST,,BERKELEY,94705,-122.2571766,37.8541178
3028,COLBY ST,,BERKELEY,94705,-122.2578234,37.8544498
3033,DANA ST,,BERKELEY,94705,-122.2582221,37.8541612
2473,PRINCE ST,,BERKELEY,94705,-122.2568938,37.8541549
2502,WEBSTER ST,,BERKELEY,94705,-122.2561832,37.8554145
2511,PRINCE ST,,BERKELEY,94705,-122.2558843,37.8542931
3014,DANA ST,,BERKELEY,94705,-122.2588582,37.8547365
3025,REGENT ST,,BERKELEY,94705,-122.2560826,37.8547792
2419,DOWLING PL,,BERKELEY,94705,-122.2590286,37.8547147
3017,REGENT ST,,BERKELEY,94705,-122.2561879,37.8549692
3030,COLBY ST,,BERKELEY,94705,-122.2577986,37.854332
3027,REGENT ST,,BERKELEY,94705,-122.256068,37.8546778
3043,DANA ST,,BERKELEY,94705,-122.2583387,37.8539728
3035,COLBY ST,,BERKELEY,94705,-122.2572802,37.8541046
3000,COLBY ST,,BERKELEY,94705,-122.258036,37.8549291
3004,DANA ST,,BERKELEY,94705,-122.258856,37.8550178
3015,REGENT ST,,BERKELEY,94705,-122.2562336,37.8550636
3029,COLBY ST,,BERKELEY,94705,-122.2571318,37.8543251
2441,PRINCE ST,,BERKELEY,94705,-122.2581933,37.853991
2445,PRINCE ST,,BERKELEY,94705,-122.2579147,37.8540268
2447,PRINCE ST,,BERKELEY,94705,-122.2577642,37.8540462
3021,REGENT ST,,BERKELEY,94705,-122.2561677,37.8548672
3030,REGENT ST,,BERKELEY,94705,-122.2566843,37.8543548
2407,DOWLING PL,,BERKELEY,94705,-122.2593991,37.8546687
2501,PRINCE ST,,BERKELEY,94705,-122.2561742,37.8542487
2509,PRINCE ST,,BERKELEY,94705,-122.2560431,37.8542682
3031,DANA ST,,BERKELEY,94705,-122.2582455,37.8542776
3008,DANA ST,,BERKELEY,94705,-122.2588877,37.8548811
3005,DANA ST,,BERKELEY,94705,-122.2585464,37.8550862
3001,COLBY ST,,BERKELEY,94705,-122.2570585,37.8550543
3016,BATEMAN ST,,BERKELEY,94705,-122.2559685,37.8550995
2644,ASHBY AVE,,BERKELEY,94705,-122.2533206,37.8568316
2646,ASHBY AVE,,BERKELEY,94705,-122.2533206,37.8568316
2648,ASHBY AVE,,BERKELEY,94705,-122.2533206,37.8568316
2960,COLLEGE AVE,,BERKELEY,94705,-122.2533206,37.8568316
2641,WEBSTER ST,1,BERKELEY,94705,-122.2533537,37.8561988
2641,WEBSTER ST,3,BERKELEY,94705,-122.2533537,37.8561988
2641,WEBSTER ST,2,BERKELEY,94705,-122.2533537,37.8561988
2641,WEBSTER ST,4,BERKELEY,94705,-122.2533537,37.8561988
2942,HILLEGASS AVE,,BERKELEY,94705,-122.255678,37.8564451
2948,HILLEGASS AVE,,BERKELEY,94705,-122.255678,37.8564451
2974,COLLEGE AVE,,BERKELEY,94705,-122.2533547,37.8565323
2974,COLLEGE AVE,,BERKELEY,94705,-122.2533547,37.8565323
2974,COLLEGE AVE,,BERKELEY,94705,-122.2533547,37.8565323
2974,COLLEGE AVE,,BERKELEY,94705,-122.2533547,37.8565323
2974,COLLEGE AVE,,BERKELEY,94705,-122.2533547,37.8565323
2974,COLLEGE AVE,,BERKELEY,94705,-122.2533547,37.8565323
2974,COLLEGE AVE,,BERKELEY,94705,-122.2533547,37.8565323
2980,COLLEGE AVE,,BERKELEY,94705,-122.2533547,37.8565323
2980,COLLEGE AVE,9,BERKELEY,94705,-122.2533547,37.8565323
2974,COLLEGE AVE,,BERKELEY,94705,-122.2533547,37.8565323
2974,COLLEGE AVE,,BERKELEY,94705,-122.2533547,37.8565323
2600,ASHBY AVE,1,BERKELEY,94705,-122.2552248,37.8565699
2600,ASHBY AVE,3,BERKELEY,94705,-122.2552248,37.8565699
2600,ASHBY AVE,2,BERKELEY,94705,-122.2552248,37.8565699
2600,ASHBY AVE,4,BERKELEY,94705,-122.2552248,37.8565699
2635,WEBSTER ST,,BERKELEY,94705,-122.2535383,37.8562433
2953,HILLEGASS AVE,,BERKELEY,94705,-122.2549468,37.8563433
2956,HILLEGASS AVE,,BERKELEY,94705,-122.2554404,37.8561591
3021,TELEGRAPH AVE,,BERKELEY,94705,-122.2594555,37.8553986
2609,WEBSTER ST,,BERKELEY,94705,-122.2545551,37.8560785
3001,TELEGRAPH AVE,,BERKELEY,94705,-122.2593835,37.8559483
2611,WEBSTER ST,,BERKELEY,94705,-122.2544173,37.8560898
2960,BENVENUE AVE,,BERKELEY,94705,-122.2542679,37.8561092
2417,WEBSTER ST,,BERKELEY,94705,-122.2589014,37.8555383
2421,WEBSTER ST,,BERKELEY,94705,-122.258741,37.8556083
2435,WEBSTER ST,,BERKELEY,94705,-122.2585773,37.8556337
2415,WEBSTER ST,,BERKELEY,94705,-122.2590769,37.8555771
2960,HILLEGASS AVE,,BERKELEY,94705,-122.2552646,37.8559463
2523,WEBSTER ST,,BERKELEY,94705,-122.2556396,37.8559569
,WEBSTER ST,,BERKELEY,94705,-122.2579353,37.855886
2607,WEBSTER ST,,BERKELEY,94705,-122.2546916,37.8561185
2420,ASHBY AVE,,BERKELEY,94705,-122.2586491,37.855988
2608,ASHBY AVE,,BERKELEY,94705,-122.2550217,37.8565978
2409,WEBSTER ST,,BERKELEY,94705,-122.2592109,37.8554286
2631,WEBSTER ST,,BERKELEY,94705,-122.2537081,37.8561893
2450,ASHBY AVE,,BERKELEY,94705,-122.2573219,37.8559272
2958,HILLEGASS AVE,,BERKELEY,94705,-122.2553017,37.8560608
3017,TELEGRAPH AVE,,BERKELEY,94705,-122.2593727,37.8555482
3011,TELEGRAPH AVE,,BERKELEY,94705,-122.2592994,37.8557058
2957,BENVENUE AVE,,BERKELEY,94705,-122.2539211,37.8563341
2992,COLLEGE AVE,,BERKELEY,94705,-122.2531736,37.8562126
2957,HILLEGASS AVE,,BERKELEY,94705,-122.254905,37.8561642
2437,WEBSTER ST,,BERKELEY,94705,-122.2583055,37.8559982
2953,BENVENUE AVE,,BERKELEY,94705,-122.25382,37.856487
2418,ASHBY AVE,,BERKELEY,94705,-122.258816,37.8559761
2620,ASHBY AVE,,BERKELEY,94705,-122.254556,37.8565935
2966,COLLEGE AVE,,BERKELEY,94705,-122.2533059,37.8566852
2940,BENVENUE AVE,,BERKELEY,94705,-122.2543802,37.856615
2943,HILLEGASS AVE,,BERKELEY,94705,-122.2551805,37.8564424
2414,ASHBY AVE,,BERKELEY,94705,-122.2590665,37.855977
2525,WEBSTER ST,,BERKELEY,94705,-122.2554578,37.8559249
2942,HILLEGASS AVE,,BERKELEY,94705,-122.255678,37.8564451
2959,HILLEGASS AVE,,BERKELEY,94705,-122.2548532,37.8560078
2954,BENVENUE AVE,,BERKELEY,94705,-122.2543737,37.8562684
2954,HILLEGASS AVE,,BERKELEY,94705,-122.2555902,37.8562542
2641,WEBSTER ST,,BERKELEY,94705,-122.2533537,37.8561988
2982,COLLEGE AVE,,BERKELEY,94705,-122.2532413,37.8563853
2950,BENVENUE AVE,,BERKELEY,94705,-122.2544636,37.8563854
2961,BENVENUE AVE,,BERKELEY,94705,-122.2538855,37.8561671
,COLLEGE AVE,,BERKELEY,94705,-122.2533206,37.8568316
2500,ASHBY AVE,,BERKELEY,94705,-122.2564103,37.8563544
2999,REGENT ST,,BERKELEY,94705,-122.2561554,37.8559782
2974,COLLEGE AVE,,BERKELEY,94705,-122.2533547,37.8565323
2616,ASHBY AVE,,BERKELEY,94705,-122.2547269,37.856571
2626,ASHBY AVE,,BERKELEY,94705,-122.2539448,37.8566888
,ASHBY AVE,,BERKELEY,94705,-122.2552248,37.8565699
2612,ASHBY AVE,,BERKELEY,94705,-122.2548742,37.856552
2632,ASHBY AVE,,BERKELEY,94705,-122.2536901,37.8567066
2642,ASHBY AVE,,BERKELEY,94705,-122.2535268,37.8566626
2906,FLORENCE ST,,BERKELEY,94705,-122.2587319,37.8573749
2908,FLORENCE ST,,BERKELEY,94705,-122.2587319,37.8573749
2928,FLORENCE ST,A,BERKELEY,94705,-122.2586735,37.8568436
2928,FLORENCE ST,B,BERKELEY,94705,-122.2586735,37.8568436
2918,FLORENCE ST,,BERKELEY,94705,-122.2587124,37.8570769
2912,FLORENCE ST,,BERKELEY,94705,-122.2587353,37.8572286
2917,TELEGRAPH AVE,,BERKELEY,94705,-122.2591562,37.8570168
2905,TELEGRAPH AVE,,BERKELEY,94705,-122.2591744,37.8574446
2410,RUSSELL ST,,BERKELEY,94705,-122.2589698,37.8574596
2412,RUSSELL ST,,BERKELEY,94705,-122.2587432,37.85761
2957,TELEGRAPH AVE,,BERKELEY,94705,-122.2591584,37.8567818
2425,ASHBY AVE,,BERKELEY,94705,-122.2587312,37.8565177
2936,FLORENCE ST,,BERKELEY,94705,-122.2586327,37.8567495
2999,TELEGRAPH AVE,,BERKELEY,94705,-122.2593756,37.8564444
2417,ASHBY AVE,,BERKELEY,94705,-122.259142,37.8564741
2924,FLORENCE ST,,BERKELEY,94705,-122.2586959,37.8569552
2906,FLORENCE ST,,BERKELEY,94705,-122.2587319,37.8573749
2940,FLORENCE ST,,BERKELEY,94705,-122.2585582,37.8566684
2975,TELEGRAPH AVE,,BERKELEY,94705,-122.2592413,37.8566365
2419,ASHBY AVE,,BERKELEY,94705,-122.2589511,37.8564989
2423,ASHBY AVE,,BERKELEY,94705,-122.2588486,37.8565479
2427,ASHBY AVE,,BERKELEY,94705,-122.2586082,37.8565263
2948,FLORENCE ST,,BERKELEY,94705,-122.2584633,37.8565467
,FLORENCE ST,,BERKELEY,94705,-122.2586735,37.8568436
2941,TELEGRAPH AVE,,BERKELEY,94705,-122.2591595,37.8568982
2915,TELEGRAPH AVE,,BERKELEY,94705,-122.2591539,37.8571721
2904,FLORENCE ST,,BERKELEY,94705,-122.2587533,37.8574818
2919,FLORENCE ST,1,BERKELEY,94705,-122.2579705,37.857115
2921,FLORENCE ST,2,BERKELEY,94705,-122.2579705,37.857115
2432,RUSSELL ST,,BERKELEY,94705,-122.2578796,37.8576615
2438,RUSSELL ST,,BERKELEY,94705,-122.2575619,37.8577233
2444,RUSSELL ST,,BERKELEY,94705,-122.2574141,37.8576949
2906,REGENT ST,,BERKELEY,94705,-122.2572918,37.8575852
2447,ASHBY AVE,,BERKELEY,94705,-122.2575045,37.8567532
2927,FLORENCE ST,,BERKELEY,94705,-122.2580582,37.8568126
2459,ASHBY AVE,,BERKELEY,94705,-122.2570387,37.8567677
2455,ASHBY AVE,,BERKELEY,94705,-122.2572028,37.8567457
2923,FLORENCE ST,,BERKELEY,94705,-122.257938,37.8569816
2428,RUSSELL ST,,BERKELEY,94705,-122.2580273,37.8576525
2918,REGENT ST,A,BERKELEY,94705,-122.2574089,37.8574393
2919,FLORENCE ST,,BERKELEY,94705,-122.2579705,37.857115
2439,ASHBY AVE,,BERKELEY,94705,-122.257801,37.8567257
2436,RUSSELL ST,,BERKELEY,94705,-122.2576957,37.8576444
2918,REGENT ST,C,BERKELEY,94705,-122.2573221,37.8570478
2935,FLORENCE ST,,BERKELEY,94705,-122.2580117,37.8565912
2931,FLORENCE ST,,BERKELEY,94705,-122.2580359,37.8567062
2915,FLORENCE ST,,BERKELEY,94705,-122.2581604,37.8572523
2445,ASHBY AVE,,BERKELEY,94705,-122.2576502,37.8567429
2451,ASHBY AVE,,BERKELEY,94705,-122.2573587,37.8567352
2911,FLORENCE ST,,BERKELEY,94705,-122.2580258,37.8573824
2900,REGENT ST,,BERKELEY,94705,-122.2572726,37.8578142
2922,REGENT ST,,BERKELEY,94705,-122.2571561,37.8569211
2422,RUSSELL ST,,BERKELEY,94705,-122.258313,37.8576157
2917,FLORENCE ST,,BERKELEY,94705,-122.2579903,37.8572064
2918,REGENT ST,B,BERKELEY,94705,-122.2573806,37.8573159
2424,RUSSELL ST,,BERKELEY,94705,-122.2581654,37.8576347
2904,REGENT ST,,BERKELEY,94705,-122.2572516,37.8577091
2909,FLORENCE ST,,BERKELEY,94705,-122.2581407,37.8574675
2525,ASHBY AVE,,BERKELEY,94705,-122.2557467,37.8569085
2922,HILLEGASS AVE,A,BERKELEY,94705,-122.2559874,37.8571854
2922,HILLEGASS AVE,B,BERKELEY,94705,-122.2559874,37.8571854
2922,HILLEGASS AVE,C,BERKELEY,94705,-122.2559874,37.8571854
2922,HILLEGASS AVE,D,BERKELEY,94705,-122.2559874,37.8571854
2924,HILLEGASS AVE,,BERKELEY,94705,-122.2559874,37.8571854
2926,HILLEGASS AVE,,BERKELEY,94705,-122.2559874,37.8571854
2515,ASHBY AVE,1,BERKELEY,94705,-122.2561263,37.8569303
2515,ASHBY AVE,2,BERKELEY,94705,-122.2561263,37.8569303
2515,ASHBY AVE,4,BERKELEY,94705,-122.2561263,37.8569303
2515,ASHBY AVE,3,BERKELEY,94705,-122.2561263,37.8569303
2906,HILLEGASS AVE,A,BERKELEY,94705,-122.2560403,37.8578154
2906,HILLEGASS AVE,B,BERKELEY,94705,-122.2560403,37.8578154
2906,HILLEGASS AVE,C,BERKELEY,94705,-122.2560403,37.8578154
2510,RUSSELL ST,1,BERKELEY,94705,-122.2565005,37.857907
2510,RUSSELL ST,2,BERKELEY,94705,-122.2565005,37.857907
2910,HILLEGASS AVE,1,BERKELEY,94705,-122.2560997,37.8576885
2910,HILLEGASS AVE,2,BERKELEY,94705,-122.2560997,37.8576885
2910,HILLEGASS AVE,4,BERKELEY,94705,-122.2560997,37.8576885
2910,HILLEGASS AVE,3,BERKELEY,94705,-122.2560997,37.8576885
2910,HILLEGASS AVE,5,BERKELEY,94705,-122.2560997,37.8576885
2525-,ASHBY AVE,,BERKELEY,94705,-122.2557467,37.8569085
2525-,ASHBY AVE,,BERKELEY,94705,-122.2557467,37.8569085
2525-,ASHBY AVE,,BERKELEY,94705,-122.2557467,37.8569085
2525-,ASHBY AVE,,BERKELEY,94705,-122.2557467,37.8569085
2931,REGENT ST,,BERKELEY,94705,-122.2566577,37.8568798
2922,HILLEGASS AVE,,BERKELEY,94705,-122.2559874,37.8571854
2925,REGENT ST,,BERKELEY,94705,-122.2565317,37.8571124
2928,HILLEGASS AVE,,BERKELEY,94705,-122.2557814,37.8570718
2519,ASHBY AVE,,BERKELEY,94705,-122.2559398,37.8568954
2914,HILLEGASS AVE,,BERKELEY,94705,-122.2560742,37.8575639
2515,ASHBY AVE,,BERKELEY,94705,-122.2561263,37.8569303
2511,ASHBY AVE,,BERKELEY,94705,-122.2562982,37.8569075
2920,HILLEGASS AVE,,BERKELEY,94705,-122.2560171,37.857313
2937,REGENT ST,,BERKELEY,94705,-122.2566337,37.8567624
2901,REGENT ST,,BERKELEY,94705,-122.2567423,37.8578942
2902,HILLEGASS AVE,,BERKELEY,94705,-122.2560529,37.8579054
2917,REGENT ST,,BERKELEY,94705,-122.2565903,37.8573687
2927,REGENT ST,,BERKELEY,94705,-122.2566767,37.8569771
2507,ASHBY AVE,,BERKELEY,94705,-122.2564679,37.8568917
2921,REGENT ST,,BERKELEY,94705,-122.256562,37.8572449
2916,HILLEGASS AVE,,BERKELEY,94705,-122.2560459,37.8574362
2520,RUSSELL ST,,BERKELEY,94705,-122.2560607,37.8579901
2910,HILLEGASS AVE,,BERKELEY,94705,-122.2560997,37.8576885
2911,REGENT ST,,BERKELEY,94705,-122.2566453,37.8576165
2915,REGENT ST,,BERKELEY,94705,-122.2566188,37.8574909
2905,REGENT ST,,BERKELEY,94705,-122.2566652,37.8577653
,HILLEGASS AVE,,BERKELEY,94705,-122.2560403,37.8578154
2510,RUSSELL ST,,BERKELEY,94705,-122.2565005,37.857907
2512,RUSSELL ST,,BERKELEY,94705,-122.2563367,37.8578889
2901,HILLEGASS AVE,1,BERKELEY,94705,-122.2554069,37.8580252
2901,HILLEGASS AVE,2,BERKELEY,94705,-122.2554069,37.8580252
2901,HILLEGASS AVE,3,BERKELEY,94705,-122.2554069,37.8580252
2901,HILLEGASS AVE,4,BERKELEY,94705,-122.2554069,37.8580252
2926,BENVENUE AVE,,BERKELEY,94705,-122.2545194,37.8572436
2928,BENVENUE AVE,,BERKELEY,94705,-122.2545194,37.8572436
2904,BENVENUE AVE,,BERKELEY,94705,-122.2547032,37.8580014
2906,BENVENUE AVE,,BERKELEY,94705,-122.2547032,37.8580014
2605,ASHBY AVE,,BERKELEY,94705,-122.255194,37.8570097
2911,HILLEGASS AVE,,BERKELEY,94705,-122.2553259,37.8577817
2918,BENVENUE AVE,,BERKELEY,94705,-122.2547341,37.8575944
2933,HILLEGASS AVE,,BERKELEY,94705,-122.2553635,37.856988
2623,ASHBY AVE,,BERKELEY,94705,-122.2544936,37.8570785
2612,RUSSELL ST,,BERKELEY,94705,-122.254979,37.8579754
2908,BENVENUE AVE,,BERKELEY,94705,-122.2547662,37.8578508
2901,HILLEGASS AVE,4,BERKELEY,94705,-122.2554069,37.8580252
2925,HILLEGASS AVE,,BERKELEY,94705,-122.2552299,37.8572739
2619,ASHBY AVE,,BERKELEY,94705,-122.2546747,37.8570666
2611,ASHBY AVE,,BERKELEY,94705,-122.2550283,37.8570671
2926,BENVENUE AVE,,BERKELEY,94705,-122.2545194,37.8572436
2929,HILLEGASS AVE,,BERKELEY,94705,-122.2554024,37.8571488
2921,HILLEGASS AVE,,BERKELEY,94705,-122.2552553,37.8574016
2924,BENVENUE AVE,,BERKELEY,94705,-122.2546938,37.8573457
2615,ASHBY AVE,,BERKELEY,94705,-122.2548568,37.8570896
2920,BENVENUE AVE,,BERKELEY,94705,-122.2547122,37.8574725
,BENVENUE AVE,,BERKELEY,94705,-122.2547032,37.8580014
2912,BENVENUE AVE,,BERKELEY,94705,-122.2547531,37.8577188
2915,HILLEGASS AVE,,BERKELEY,94705,-122.2553056,37.8576484
2919,HILLEGASS AVE,,BERKELEY,94705,-122.25528,37.8575266
2608,RUSSELL ST,,BERKELEY,94705,-122.2551346,37.8580575
2907,HILLEGASS AVE,,BERKELEY,94705,-122.2554202,37.8579046
2616,RUSSELL ST,,BERKELEY,94705,-122.254862,37.8581189
2900,BENVENUE AVE,,BERKELEY,94705,-122.2546564,37.8581428
2638,RUSSELL ST,1,BERKELEY,94705,-122.2538715,37.8582276
2638,RUSSELL ST,2,BERKELEY,94705,-122.2538715,37.8582276
2638,RUSSELL ST,3,BERKELEY,94705,-122.2538715,37.8582276
2638,RUSSELL ST,4,BERKELEY,94705,-122.2538715,37.8582276
2929,BENVENUE AVE,,BERKELEY,94705,-122.2539896,37.8574321
2927,BENVENUE AVE,,BERKELEY,94705,-122.2539896,37.8574321
2925,BENVENUE AVE,,BERKELEY,94705,-122.2539896,37.8574321
2915,BENVENUE AVE,1,BERKELEY,94705,-122.2540114,37.8578304
2,BENVENUE AV,,BERKELEY,94705,-122.2540114,37.8578304
2915,BENVENUE AVE,C,BERKELEY,94705,-122.2540114,37.8578304
2900,COLLEGE AVE,,BERKELEY,94705,-122.2533738,37.8582819
2904,COLLEGE AVE,,BERKELEY,94705,-122.2533738,37.8582819
2906,COLLEGE AVE,,BERKELEY,94705,-122.2533738,37.8582819
2908,COLLEGE AVE,,BERKELEY,94705,-122.2533738,37.8582819
2650,RUSSELL ST,,BERKELEY,94705,-122.2533738,37.8582819
2654,RUSSELL ST,,BERKELEY,94705,-122.2533738,37.8582819
2658,RUSSELL ST,,BERKELEY,94705,-122.2533738,37.8582819
2662,RUSSELL ST,,BERKELEY,94705,-122.2533738,37.8582819
2936,COLLEGE AVE,,BERKELEY,94705,-122.253391,37.8575859
2940,COLLEGE AVE,,BERKELEY,94705,-122.253391,37.8575859
2944,COLLEGE AVE,,BERKELEY,94705,-122.2533085,37.8572704
,RUSSELL ST,,BERKELEY,94705,-122.2538715,37.8582276
2642,RUSSELL ST,,BERKELEY,94705,-122.2536455,37.8581998
,RUSSELL ST,,BERKELEY,94705,-122.2534831,37.8582803
2917,BENVENUE AVE,,BERKELEY,94705,-122.2539895,37.8576075
2905,BENVENUE AVE,,BERKELEY,94705,-122.2541099,37.8580662
2627,ASHBY AVE,,BERKELEY,94705,-122.2539619,37.8572066
2924,COLLEGE AVE,,BERKELEY,94705,-122.2533487,37.8578279
,COLLEGE AVE,,BERKELEY,94705,-122.2536061,37.8579851
2910,COLLEGE AVE,,BERKELEY,94705,-122.2533452,37.8580067
,BENVENUE AVE,,BERKELEY,94705,-122.2539896,37.8574321
2629,ASHBY AVE,,BERKELEY,94705,-122.2536579,37.8572412
,RUSSELL ST,,BERKELEY,94705,-122.2533738,37.8582819
2942,COLLEGE AVE,,BERKELEY,94705,-122.2534788,37.8574479
2933,BENVENUE AVE,,BERKELEY,94705,-122.2541198,37.8571879
,COLLEGE AVE,,BERKELEY,94703,-122.2536542,37.8575966
,COLLEGE AVE,,BERKELEY,94705,-122.253391,37.8575859
,COLLEGE AVE,,BERKELEY,94703,-122.2534795,37.85766
,COLLEGE AVE,,BERKELEY,94705,-122.2536227,37.8577691
,BENVENUE AVE,,BERKELEY,94705,-122.2540114,37.8578304
2911,BENVENUE AVE,,BERKELEY,94705,-122.2540236,37.8579494
2901,BENVENUE AVE,,BERKELEY,94705,-122.25412,37.8582058
2706,ASHBY AVE,1,BERKELEY,94705,-122.2526009,37.8568409
2706,ASHBY AVE,2,BERKELEY,94705,-122.2526009,37.8568409
2706,ASHBY AVE,3,BERKELEY,94705,-122.2526009,37.8568409
2706,ASHBY AVE,4,BERKELEY,94705,-122.2526009,37.8568409
2985,COLLEGE AVE,,BERKELEY,94705,-122.252682,37.8564112
2987,COLLEGE AVE,,BERKELEY,94705,-122.252682,37.8564112
2989,COLLEGE AVE,,BERKELEY,94705,-122.252682,37.8564112
2991,COLLEGE AVE,,BERKELEY,94705,-122.252682,37.8564112
2993,COLLEGE AVE,,BERKELEY,94705,-122.252682,37.8564112
2723,ASHBY PL,,BERKELEY,94705,-122.2524747,37.857759
2723,ASHBY PL,,BERKELEY,94705,-122.2524747,37.857759
2723,ASHBY PL,,BERKELEY,94705,-122.2524747,37.857759
2723,ASHBY PL,,BERKELEY,94705,-122.2524747,37.857759
2723,ASHBY PL,,BERKELEY,94705,-122.2524747,37.857759
2723,ASHBY PL,,BERKELEY,94705,-122.2524747,37.857759
2716,RUSSELL ST,,BERKELEY,94705,-122.2523587,37.8582594
2729,ELMWOOD AVE,,BERKELEY,94705,-122.2518342,37.8569339
2736,ELMWOOD AVE,,BERKELEY,94705,-122.2515966,37.8564874
2908,PIEDMONT AVE,,BERKELEY,94705,-122.2510916,37.8581795
2718,RUSSELL ST,,BERKELEY,94705,-122.2522396,37.8582653
2722,RUSSELL ST,,BERKELEY,94705,-122.2521079,37.8582755
2962,PIEDMONT AVE,,BERKELEY,94705,-122.250825,37.8562128
2717,WEBSTER ST,,BERKELEY,94705,-122.2522025,37.8560846
2719,WEBSTER ST,,BERKELEY,94705,-122.2520588,37.8560919
2723,WEBSTER ST,,BERKELEY,94705,-122.2517648,37.8561093
2999,COLLEGE AVE,,BERKELEY,94705,-122.2527235,37.8561078
2940,PIEDMONT AVE,,BERKELEY,94705,-122.2509333,37.8571521
2737,ELMWOOD AVE,,BERKELEY,94705,-122.2513126,37.8570293
2735,ELMWOOD AVE,,BERKELEY,94705,-122.25151,37.8570801
,ASHBY AVE,,BERKELEY,94705,-122.2526009,37.8568409
2904,PIEDMONT AVE,,BERKELEY,94705,-122.2511034,37.8582994
2733,ASHBY PL,,BERKELEY,94705,-122.2519756,37.857919
2737,ASHBY PL,,BERKELEY,94705,-122.2518424,37.8579293
2921,COLLEGE AVE,,BERKELEY,94705,-122.2528274,37.8578896
2741,WEBSTER ST,,BERKELEY,94705,-122.2510386,37.8560557
2746,RUSSELL ST,,BERKELEY,94705,-122.2510339,37.8584169
2734,ASHBY PL,,BERKELEY,94705,-122.2520311,37.8573471
2947,COLLEGE AVE,,BERKELEY,94705,-122.2527965,37.8574941
2970,PIEDMONT AVE,,BERKELEY,94705,-122.2508134,37.8560887
2709,WEBSTER ST,,BERKELEY,94705,-122.2523547,37.8560212
2737,WEBSTER ST,,BERKELEY,94705,-122.251386,37.8561341
2739,WEBSTER ST,,BERKELEY,94705,-122.2512123,37.8561164
2710,ASHBY AVE,,BERKELEY,94705,-122.2524056,37.8568228
2734,RUSSELL ST,,BERKELEY,94705,-122.2516047,37.8583125
2731,WEBSTER ST,,BERKELEY,94705,-122.2515754,37.8561227
2956,PIEDMONT AVE,,BERKELEY,94705,-122.2508789,37.8564816
2997,COLLEGE AVE,,BERKELEY,94705,-122.2526697,37.8562833
2744,ELMWOOD AVE,,BERKELEY,94705,-122.2511029,37.856618
2721,WEBSTER ST,,BERKELEY,94705,-122.2519171,37.8561012
2728,ELMWOOD AVE,,BERKELEY,94705,-122.2519939,37.856466
2732,ELMWOOD AVE,,BERKELEY,94705,-122.2517852,37.8564753
